id,key,value,type
296913810,highway,pedestrian,regular
296913811,highway,service,regular
296913812,landuse,grass,regular
296913813,landuse,grass,regular
296913814,landuse,grass,regular
296913815,landuse,grass,regular
296913816,landuse,grass,regular
296913817,landuse,grass,regular
296913818,landuse,grass,regular
296916816,building,yes,regular
296917380,barrier,wall,regular
296917612,barrier,entrance,regular
297015065,highway,secondary,regular
297015065,lanes,2,regular
297015065,surface,asphalt,regular
297015177,highway,secondary,regular
297015177,lanes,2,regular
297015177,surface,asphalt,regular
297015300,highway,secondary_link,regular
297015691,highway,secondary,regular
297015691,maxspeed,40,regular
297015691,oneway,yes,regular
297015691,surface,asphalt,regular
297015879,oneway,yes,regular
297015879,highway,secondary,regular
297015879,surface,asphalt,regular
297015879,maxspeed,40,regular
297016421,name,Avenida Coronel Cícero de Sá,regular
297016421,highway,secondary,regular
297016421,surface,asphalt,regular
297016421,maxspeed,40,regular
297019553,highway,secondary,regular
297019553,maxspeed,40,regular
297019553,name,Avenida José Nicodemos Assunção,regular
297019553,surface,unpaved,regular
297024002,highway,primary,regular
297024002,name,Avenida Eusebio de Queiroz,regular
297024002,oneway,yes,regular
297024381,oneway,yes,regular
297024381,highway,primary_link,regular
297024381,surface,asphalt,regular
297024381,maxspeed,20,regular
297024512,highway,primary,regular
297024512,maxspeed,40,regular
297024512,oneway,yes,regular
297024512,surface,paved,regular
297042542,highway,primary,regular
297042542,maxspeed,40,regular
297042542,name,Avenida Eusebio de Queiroz,regular
297042542,oneway,yes,regular
297043088,highway,primary,regular
297043088,maxspeed,40,regular
297043088,oneway,yes,regular
297043088,surface,paved,regular
297051088,highway,primary,regular
297051088,maxspeed,40,regular
297051088,oneway,yes,regular
297051117,highway,primary,regular
297051117,maxspeed,40,regular
297051117,oneway,yes,regular
297051626,highway,primary,regular
297051626,maxspeed,40,regular
297051626,oneway,yes,regular
297052089,oneway,no,regular
297052089,highway,tertiary,regular
297052089,maxspeed,40,regular
297374318,name,Rua Zacarias Gondim,regular
297374318,highway,residential,regular
297427184,name,Rua Humaitá,regular
297427184,horse,permissive,regular
297427184,highway,residential,regular
297427184,surface,asphalt,regular
297427184,maxspeed,40,regular
297428016,highway,residential,regular
297428016,name,Rua Nogueira Acioli,regular
297428016,oneway,yes,regular
297428016,surface,asphalt,regular
297428020,name,Rua Pentecoste,regular
297428020,highway,residential,regular
297428021,name,Rua Nogueira Acioli,regular
297428021,oneway,yes,regular
297428021,highway,residential,regular
298027155,ref,BR-116,regular
298027155,name,Início da BR-116,regular
298027155,note,FAVOR NÃO DELETAR! Este trecho permite verificar a integridade da relação ao longo de toda a rodovia.,regular
298027155,source,DNIT,regular
298027155,highway,dummy,regular
298027162,name,Rotatória da Aguanambi,regular
298027162,lanes,4,regular
298027162,oneway,yes,regular
298027162,highway,primary,regular
298027162,surface,asphalt,regular
298575212,name,Avenida José Jatahy,regular
298575212,oneway,yes,regular
298575212,highway,secondary,regular
303199515,name,Pavilhão Atlântico de Fortaleza,regular
303199515,building,yes,regular
303199515,levels,1,building
303202397,name,Acquario Oceânico do Ceará,regular
303202397,building,construction,regular
303202810,name,Casas na comunidade Titanzinho 3,regular
303202810,building,house,regular
303202868,name,Casas na comunidade Titanzinho 4,regular
303202868,building,house,regular
303895060,ref,BR-116,regular
303895060,foot,yes,regular
303895060,name,Rodovia Estrada do Guarani,regular
303895060,lanes,2,regular
303895060,oneway,yes,regular
303895060,highway,motorway,regular
303895060,surface,asphalt,regular
303895060,maxspeed,110,regular
304173986,name,Extra Mister Hull,regular
304173986,shop,supermarket,regular
304313086,name,Igreja Cristã Batista Peniel,regular
304313086,amenity,place_of_worship,regular
304313086,building,church,regular
304313086,religion,christian,regular
304313086,city,Fortaleza,addr
304313086,street,Rua Graça Aranha,addr
304313086,suburb,Alvaro Weyne,addr
304313086,denomination,baptist,regular
304313086,housenumber,1260,addr
305047637,name,Campo do paulista,regular
305047637,sport,soccer,regular
305047637,leisure,pitch,regular
305047637,surface,sand,regular
305156264,name,Avenida Leite Barbosa,regular
305156264,highway,secondary,regular
305219898,name,Rua Edmundo Rodrigues,regular
305219898,highway,residential,regular
305220295,name,E.E.I.E.F. Sebastião Bezerra dos Santos,regular
305220295,amenity,school,regular
305220389,name,Rua Sete Quedas,regular
305220389,highway,residential,regular
305220432,name,Rua Solimões,regular
305220432,highway,residential,regular
305221180,name,Rua Rio Negro,regular
305221180,highway,residential,regular
305796369,name,E.E.I.E.F. Osmar Diógenes,regular
305796369,amenity,school,regular
305796379,name,E.E.I.E.F. Antônio Miranda de Melo,regular
305796379,amenity,school,regular
305796710,name,Pequeno Cotolengo Dom Orione,regular
305796710,amenity,place_of_worship,regular
305796710,building,yes,regular
305796710,denomination,catholic,regular
305796901,name,Travessa Padre José Maria Moura,regular
305796901,highway,unclassified,regular
305797100,name,Rua Major Fontenele,regular
305797100,highway,residential,regular
305797113,name,Seminário Orionita São José,regular
305797113,amenity,place_of_worship,regular
305797113,building,yes,regular
305797113,denomination,catholic,regular
305797207,name,E.E.F.M. José Maria Pontes da Rocha,regular
305797207,amenity,school,regular
305797207,alt_name,Grupão,regular
305798009,name,E.E.I.E.F. Dona Lavínia de Medeiros,regular
305798009,amenity,school,regular
305798021,name,Centro Pastoral Padre Enrico Zardoni,regular
305798021,building,yes,regular
305982164,area,yes,regular
305982164,name,ÀREA dos projetos,regular
305982903,street,Av. Leite Barbosa,addr
305982903,industrial,refinery,regular
305982903,landuse,industrial,regular
305982903,name,Refinaria Lubrificantes e Derivados do Nordeste,regular
305982903,operator,Petrobras,regular
305982903,short_name,Lubnor,regular
305982903,source,https://pt.wikipedia.org/wiki/Lubrificantes_e_Derivados_de_Petr%C3%B3leo_do_Nordeste,regular
305982903,website,http://www.petrobras.com.br/pt/nossas-atividades/principais-operacoes/refinarias/refinaria-lubrificantes-e-derivados-do-nordeste-lubnor.htm,regular
305984229,name,Estiva,regular
305984229,landuse,residential,regular
305984231,name,Lambari,regular
305984231,highway,footway,regular
305985545,building,yes,regular
305985559,name,Cais do Porto,regular
305985559,landuse,industrial,regular
306845140,name,Rua Bartolomeu Dias,regular
306845140,highway,residential,regular
306883889,name,Rua da Aliança,regular
306883889,highway,residential,regular
306883889,surface,asphalt,regular
308087862,name,Rua Desembargador João Firmino,regular
308087862,highway,residential,regular
308249055,name,Travessa Flor do Lírio,regular
308249055,highway,residential,regular
308249056,name,Travessa Flor do Lírio,regular
308249056,highway,residential,regular
308310817,highway,residential,regular
308310817,maxspeed,20,regular
308310817,name,Travessa Guanabara,regular
308310817,oneway,yes,regular
308310817,surface,asphalt,regular
309062484,highway,service,regular
309202024,oneway,yes,regular
309202024,highway,trunk_link,regular
309202025,ref,BR-020,regular
309202025,name,Rodovia BR-020,regular
309202025,oneway,yes,regular
309202025,highway,trunk_link,regular
309324725,name,Rua Professor Heribaldo Costa,regular
309324725,lanes,2,regular
309324725,oneway,yes,regular
309324725,highway,primary,regular
309324725,surface,asphalt,regular
309324726,name,Rua Professor Heribaldo Costa,regular
309324726,oneway,yes,regular
309324726,highway,primary,regular
309324727,oneway,yes,regular
309324727,highway,primary_link,regular
310725902,building,yes,regular
310725904,building,yes,regular
310725905,building,yes,regular
310725907,building,yes,regular
310725908,building,yes,regular
310725909,building,yes,regular
310725910,building,yes,regular
310725911,building,yes,regular
310725912,building,yes,regular
310725913,building,yes,regular
310725914,building,yes,regular
310725915,building,yes,regular
310725916,building,yes,regular
310725917,building,yes,regular
310725918,building,yes,regular
310725919,building,yes,regular
310725920,building,yes,regular
310725921,building,yes,regular
310725922,building,yes,regular
310725923,building,yes,regular
310725924,building,yes,regular
310725925,building,yes,regular
310725926,building,yes,regular
310725927,building,yes,regular
310725928,building,yes,regular
310725929,building,yes,regular
310727005,building,yes,regular
310727006,building,yes,regular
310727007,building,yes,regular
310727008,building,yes,regular
310727009,building,yes,regular
310727010,building,yes,regular
310727011,building,yes,regular
310727012,building,yes,regular
310727013,building,yes,regular
310727014,building,yes,regular
310727015,building,yes,regular
310727016,building,yes,regular
310727017,building,yes,regular
310727018,building,yes,regular
310727019,ele,24,regular
310727019,building,yes,regular
310727020,building,yes,regular
310727021,building,yes,regular
310727022,building,yes,regular
310727023,building,yes,regular
310727024,building,yes,regular
310727025,building,yes,regular
310727026,building,yes,regular
310727027,ele,6,regular
310727027,building,residential,regular
310727028,building,yes,regular
310727029,building,yes,regular
310727030,building,yes,regular
310727032,building,yes,regular
310727033,building,yes,regular
310727034,building,yes,regular
310727977,building,yes,regular
310727978,building,yes,regular
310727979,building,yes,regular
310727980,building,yes,regular
310727982,building,yes,regular
310727983,building,yes,regular
310727984,building,yes,regular
310727986,building,yes,regular
310727987,building,yes,regular
310727988,building,yes,regular
310727992,building,yes,regular
310728653,building,yes,regular
310728654,building,yes,regular
310728655,building,yes,regular
310729562,building,yes,regular
310729563,building,yes,regular
310729564,building,yes,regular
310729565,building,yes,regular
310729566,building,yes,regular
310729567,building,yes,regular
310729569,building,yes,regular
310729570,building,yes,regular
310729572,building,yes,regular
310729573,building,yes,regular
310729574,building,yes,regular
310729575,building,yes,regular
310729576,building,yes,regular
310729577,building,yes,regular
310729770,building,yes,regular
310729771,building,yes,regular
310729772,building,yes,regular
310729773,building,yes,regular
310729774,building,yes,regular
310729775,building,yes,regular
310729776,building,yes,regular
310729777,building,yes,regular
310729778,building,yes,regular
310729779,building,yes,regular
310729780,building,yes,regular
310729781,building,yes,regular
310729834,building,yes,regular
310729835,building,yes,regular
310729836,building,yes,regular
310729837,building,yes,regular
310730491,building,yes,regular
310730492,building,yes,regular
310730493,building,yes,regular
310730494,building,yes,regular
310730495,building,yes,regular
310730496,building,yes,regular
310730497,building,yes,regular
310730498,building,yes,regular
310730499,building,yes,regular
310730500,building,yes,regular
310730501,building,yes,regular
310730502,building,yes,regular
310730902,building,yes,regular
310730903,building,yes,regular
310730904,building,yes,regular
310730905,building,yes,regular
310730906,building,yes,regular
310730907,building,yes,regular
310730908,building,yes,regular
310730909,building,yes,regular
310734207,building,yes,regular
310734208,building,yes,regular
310734209,building,yes,regular
310734210,building,yes,regular
310734211,building,yes,regular
310734212,building,yes,regular
310734213,building,yes,regular
310734214,building,yes,regular
310734215,building,yes,regular
310734216,building,yes,regular
310734217,building,yes,regular
310734218,building,yes,regular
310734219,building,yes,regular
310734220,building,yes,regular
310734221,building,yes,regular
310734222,building,yes,regular
310735165,building,yes,regular
310735166,building,yes,regular
310735167,building,yes,regular
310735168,building,yes,regular
310735169,building,yes,regular
310735170,building,yes,regular
310735171,building,yes,regular
310735172,building,yes,regular
310735173,building,yes,regular
310735175,building,yes,regular
310735176,building,yes,regular
310735177,building,yes,regular
310735178,building,yes,regular
310735179,building,yes,regular
310735179,name,Super Lagoa,regular
310735179,shop,supermarket,regular
310735527,building,yes,regular
310735528,building,yes,regular
310735529,building,yes,regular
310735530,building,yes,regular
310735531,building,yes,regular
310735532,building,yes,regular
310735533,building,yes,regular
310735534,building,yes,regular
310735535,building,yes,regular
310735536,building,yes,regular
310735537,building,yes,regular
310735538,building,yes,regular
310735539,building,yes,regular
310735540,building,yes,regular
310735541,building,yes,regular
310735542,building,yes,regular
310735543,building,yes,regular
310735544,building,yes,regular
310735545,building,yes,regular
310735547,building,yes,regular
310735548,building,yes,regular
310735549,building,yes,regular
310735550,building,yes,regular
310735551,building,yes,regular
310735552,building,yes,regular
310735553,building,yes,regular
311265977,highway,motorway,regular
311265977,lanes,2,regular
311265977,maxspeed,110,regular
311265977,oneway,yes,regular
311265977,ref,CE-085,regular
311265977,source,Yahoo hires,regular
311265977,surface,asphalt,regular
311265979,highway,motorway,regular
311265979,lanes,2,regular
311265979,maxspeed,80,regular
311265979,name,Rota do Sol Poente,regular
311265979,oneway,yes,regular
311265979,ref,CE-085,regular
311265979,surface,asphalt,regular
311265980,highway,motorway,regular
311265980,lanes,2,regular
311265980,maxspeed,80,regular
311265980,name,Rota do Sol Poente,regular
311265980,oneway,yes,regular
311265980,ref,CE-085,regular
311760529,name,Travessa Paraguaia,regular
311760529,lanes,1,regular
311760529,oneway,no,regular
311760529,highway,unclassified,regular
311760529,surface,unpaved,regular
311760530,name,Travessa Horizonte,regular
311760530,oneway,no,regular
311760530,highway,residential,regular
311760531,highway,path,regular
311760531,surface,unpaved,regular
311760532,name,Rua Boa Vista,regular
311760532,highway,residential,regular
311761549,highway,unclassified,regular
311761550,name,Rua Pedestre I,regular
311761550,highway,residential,regular
311761551,name,Rua Pedestre H,regular
311761551,highway,residential,regular
311761552,name,Rua Pedestre F,regular
311761552,highway,residential,regular
311761553,name,Rua Pedestre D,regular
311761553,lanes,1,regular
311761553,highway,residential,regular
311761554,name,Rua Pedestre C,regular
311761554,lanes,1,regular
311761554,highway,residential,regular
311761555,name,Rua Pedestre B,regular
311761555,lanes,1,regular
311761555,highway,residential,regular
311761556,name,Rua Pedestre A,regular
311761556,lanes,1,regular
311761556,highway,residential,regular
311761557,water,wastewater,regular
311761557,landuse,reservoir,regular
311761557,natural,water,regular
311761558,water,wastewater,regular
311761558,landuse,reservoir,regular
311761558,natural,water,regular
311761559,water,wastewater,regular
311761559,landuse,reservoir,regular
311761559,natural,water,regular
311761560,water,wastewater,regular
311761560,landuse,reservoir,regular
311761560,natural,water,regular
311761561,water,wastewater,regular
311761561,landuse,reservoir,regular
311761561,natural,water,regular
311762513,ford,yes,regular
311762513,name,Rua Mozart Pinto,regular
311762513,highway,unclassified,regular
311762514,name,Centro de Convivência,regular
311762514,building,university,regular
311762515,name,Bloco 919,regular
311762515,building,university,regular
311762515,levels,1,building
311762516,name,Pós e Biblioteca da Matemática - 914,regular
311762516,amenity,library,regular
311762516,building,yes,regular
311762516,levels,2,building
311762517,name,Bloco 917,regular
311762517,building,university,regular
311762517,levels,1,building
311762519,name,Diretório Central dos Estudantes - DCE,regular
311762519,building,university,regular
312626628,name,E.M.E.I.F São Rafael,regular
312626628,amenity,school,regular
312627527,sport,soccer,regular
312627527,leisure,pitch,regular
312627609,name,Pão de Açúcar,regular
312627609,shop,supermarket,regular
312627610,name,Posto de Saúde de Meireles,regular
312627610,amenity,clinic,regular
312627611,name,Escola de Saúde de Meireles,regular
312627611,amenity,school,regular
312628889,name,Crocobeach,regular
312628889,building,commercial,regular
312628889,city,Fortaleza,addr
312628889,street,Avenida Clóvis Arrais Maia,addr
312628889,housenumber,3125,addr
312628890,area,yes,regular
312628890,name,barrcas de comidas,regular
312629444,area,yes,regular
312631488,leisure,pitch,regular
312631490,lit,yes,regular
312631490,sport,soccer,regular
312631490,leisure,pitch,regular
312631490,surface,concrete:lanes,regular
312631490,operator,Correios,regular
314642680,name,Rua Ferreira Lima,regular
314642680,highway,residential,regular
314642681,name,Rua Ferreira Lima,regular
314642681,layer,1,regular
314642681,bridge,yes,regular
314642681,highway,residential,regular
315400070,building,yes,regular
315402543,building,yes,regular
315402544,building,yes,regular
315402545,building,yes,regular
315402547,building,yes,regular
315402548,building,yes,regular
315402549,building,yes,regular
315402550,building,yes,regular
315402551,building,yes,regular
315402552,building,yes,regular
315402553,building,yes,regular
315402554,building,yes,regular
315402555,building,yes,regular
315402556,building,yes,regular
315402557,building,yes,regular
315402558,building,yes,regular
315402559,building,yes,regular
315402560,building,yes,regular
315402561,building,yes,regular
315402562,building,yes,regular
315402563,building,yes,regular
315402564,building,yes,regular
315402565,building,yes,regular
315402566,building,yes,regular
315402567,building,yes,regular
315402567,levels,1,building
315402567,name,Gerardo Bastos,regular
315402567,shop,car_repair,regular
315402568,building,yes,regular
315402569,building,yes,regular
315402570,amenity,fuel,regular
315402570,operator,Petrobrás,regular
315402571,building,yes,regular
315402572,building,yes,regular
315402573,building,yes,regular
315402574,building,yes,regular
315402575,building,yes,regular
315402576,building,yes,regular
315403041,building,apartments,regular
315403042,building,apartments,regular
315403043,building,apartments,regular
315403044,building,apartments,regular
315403045,building,apartments,regular
315403051,building,apartments,regular
315403052,building,apartments,regular
315403053,building,apartments,regular
315403054,building,yes,regular
315403055,building,apartments,regular
315403056,building,yes,regular
315403495,building,yes,regular
315403496,building,yes,regular
315403497,building,yes,regular
315403498,building,yes,regular
315403499,building,yes,regular
315403500,building,yes,regular
315403501,building,yes,regular
315403502,building,yes,regular
315403503,building,yes,regular
315403504,building,yes,regular
315403505,building,yes,regular
315403506,building,yes,regular
315403507,building,yes,regular
315403508,building,yes,regular
315403509,building,yes,regular
315403510,building,yes,regular
315403511,building,yes,regular
315403512,building,yes,regular
315403513,building,yes,regular
315403514,building,yes,regular
315403515,building,yes,regular
315403516,building,yes,regular
315403595,building,yes,regular
315403596,building,yes,regular
315403597,building,yes,regular
315403598,building,yes,regular
315403599,building,yes,regular
315403600,building,yes,regular
315403601,building,yes,regular
315403602,building,yes,regular
315403871,building,yes,regular
315403873,building,yes,regular
315403875,building,yes,regular
315403877,building,yes,regular
315403879,building,yes,regular
315403881,building,yes,regular
315403883,building,yes,regular
315404578,building,commercial,regular
315404578,city,Fortaleza,addr
315404578,street,Avenida Antônio Sales,addr
315404578,suburb,Aldeota,addr
315404686,building,yes,regular
315405669,street,Avenida Santos Dumont,addr
315405669,building,yes,regular
315405669,name,Edificio Manhattan,regular
315405670,building,yes,regular
315405671,building,yes,regular
315405672,building,yes,regular
315405673,building,yes,regular
315405685,highway,residential,regular
315405685,name,Rua Jorge da Rocha,regular
315405685,surface,asphalt,regular
315405704,highway,residential,regular
315405704,name,Rua Júlio Ventura,regular
315405704,surface,asphalt,regular
315406635,building,yes,regular
315406636,building,yes,regular
315406637,building,yes,regular
315406638,building,yes,regular
315406639,building,yes,regular
315407006,building,yes,regular
315407007,building,yes,regular
315407008,city,Fortaleza,addr
315407008,housenumber,1368,addr
315407008,street,Rua Tibúrcio Cavalcante,addr
315407008,suburb,Aldeota,addr
315407008,building,yes,regular
315407008,levels,1,building
315407009,building,yes,regular
315407057,building,yes,regular
315407058,building,yes,regular
315407059,building,yes,regular
315407060,building,yes,regular
315407326,building,yes,regular
315407328,building,yes,regular
315407330,building,yes,regular
315407332,building,yes,regular
315407382,highway,residential,regular
315407382,name,Rua Alfredo Severo,regular
315407382,surface,asphalt,regular
315407401,highway,residential,regular
315407401,name,Rua Argemiro Valente,regular
315407401,surface,asphalt,regular
315407482,highway,residential,regular
315407482,name,Rua Padre Quindere,regular
315407482,surface,asphalt,regular
316211491,highway,secondary,regular
316313648,highway,residential,regular
316313649,highway,residential,regular
316313650,highway,residential,regular
316313651,highway,residential,regular
316313652,highway,trunk,regular
316313652,oneway,yes,regular
316313653,highway,residential,regular
316313654,highway,residential,regular
316313655,highway,residential,regular
316313656,highway,residential,regular
316313657,highway,residential,regular
316313658,highway,residential,regular
316313659,highway,residential,regular
316313660,highway,residential,regular
316313661,highway,residential,regular
316313719,highway,residential,regular
316313783,highway,residential,regular
316314009,highway,residential,regular
316314510,highway,residential,regular
316314511,highway,residential,regular
316314512,highway,residential,regular
316314513,highway,residential,regular
316314514,access,private,regular
316314514,highway,residential,regular
316314514,surface,asphalt,regular
316315041,highway,residential,regular
316315041,surface,asphalt,regular
316315042,name,Avenida Francisco Sampaio,regular
316315042,highway,residential,regular
316315042,surface,paved,regular
316315043,name,Avenida Francisco Sampaio,regular
316315043,highway,residential,regular
316315043,surface,paved,regular
316315730,highway,residential,regular
316315730,surface,paved,regular
316315731,highway,residential,regular
316315731,surface,paved,regular
316315786,highway,residential,regular
316315787,highway,residential,regular
316315818,highway,residential,regular
316315818,surface,paved,regular
316315852,highway,residential,regular
316315852,surface,paved,regular
316315853,oneway,no,regular
316315853,highway,residential,regular
316315853,surface,paved,regular
316315854,highway,residential,regular
316315854,surface,paved,regular
316324843,highway,residential,regular
316324843,surface,paved,regular
316324844,highway,residential,regular
316324844,surface,paved,regular
316324845,highway,residential,regular
316324845,surface,paved,regular
316324846,highway,residential,regular
316324847,highway,residential,regular
316324847,surface,paved,regular
316324848,highway,residential,regular
316324849,highway,residential,regular
316324849,name,Rua Amapá,regular
316324850,highway,residential,regular
316324851,highway,residential,regular
316324851,name,Rua Antônio Façanha de Abreu,regular
316324852,highway,residential,regular
316324852,name,Rua Miguel Abreu,regular
316324852,oneway,no,regular
316324852,surface,paved,regular
316324853,highway,residential,regular
316324854,highway,residential,regular
316324855,highway,residential,regular
316324856,highway,residential,regular
316324856,name,Rua Edimundo Tavares,regular
316324857,highway,residential,regular
316324858,highway,residential,regular
316324858,name,Rua Walter Bezerra de Sá,regular
316324859,highway,residential,regular
316324860,highway,residential,regular
316324861,highway,residential,regular
316324862,highway,residential,regular
316324863,highway,residential,regular
316324864,highway,residential,regular
316324865,highway,residential,regular
316377355,highway,residential,regular
316377355,surface,paved,regular
316377356,highway,residential,regular
316377356,surface,paved,regular
316391879,highway,residential,regular
316391880,highway,residential,regular
316391881,name,Rua Mário Alencar Araripe,regular
316391881,highway,residential,regular
316464545,foot,yes,regular
316464545,name,Rua Conselheiro Tristão,regular
316464545,oneway,no,regular
316464545,source,local knowledge,regular
316464545,bicycle,yes,regular
316464545,highway,residential,regular
316464545,surface,asphalt,regular
316464545,sidewalk,both,regular
316464546,name,Restaurante Raízes,regular
316464546,phone,+55 85 3055.6060,regular
316464546,source,local knowledge,regular
316464546,amenity,restaurant,regular
316464546,cuisine,regional,regular
316464546,website,http://www.raizesrestaurante.com.br/,regular
316464546,building,yes,regular
316464546,city,Fortaleza,addr
316464546,street,Rua Conselheiro Tristão,addr
316464546,suburb,Fátima,addr
316464546,housenumber,1555,addr
316464547,amenity,school,regular
316464547,source,local knowledge,regular
316464548,name,Supermercado Pão de Açucar,regular
316464548,shop,supermarket,regular
316464548,building,supermarket,regular
316464549,fee,no,regular
316464549,access,customers,regular
316464549,amenity,parking,regular
316464549,parking,surface,regular
316464549,operator,Supermercado Pão de Açucar,regular
316472375,name,Rua Coronel João Carneiro,regular
316472375,oneway,yes,regular
316472375,highway,residential,regular
316472375,surface,asphalt,regular
316472376,highway,residential,regular
316472376,name,Rua Vicente Nogueira Braga,regular
316472376,oneway,yes,regular
316472376,surface,asphalt,regular
316472377,name,Rua Manoel Padilha,regular
316472377,oneway,yes,regular
316472377,highway,residential,regular
316472377,surface,asphalt,regular
316472378,name,IBAMA,regular
316472378,website,www.ibama.gov.br,regular
316472378,building,commercial,regular
316472378,city,Fortaleza,addr
316472378,wikipedia,en:IBAMA,regular
316472378,street,Avenida Visconde do Rio Branco,addr
316472378,postcode,60055-304,addr
316472378,levels,3,building
316472378,housenumber,3900,addr
316474470,name,Parque Rio Branco,regular
316474470,source,"DECRETO Nº 13.287, DE 14 DE JANEIRO DE 2014.",regular
316474470,leisure,park,regular
316474471,name,Ministério da Fazenda - Receita Federal,regular
316474471,amenity,public_building,regular
316474471,city,Fortaleza,addr
316474471,street,Rua Barão de Aracati,addr
316474471,postcode,60115-081,addr
316474471,housenumber,940,addr
316474472,name,Rua Iracema,regular
316474472,highway,residential,regular
316474472,surface,asphalt,regular
316474473,name,Paço Municipal de Fortaleza,regular
316474473,building,yes,regular
316474474,name,Paço Municipal de Fortaleza,regular
316474474,building,yes,regular
316474475,name,Parque Pajeú,regular
316474475,leisure,park,regular
316474475,description,Criado pelo Decreto Municipal nº 13.290/14.,regular
316474476,name,10° Região Militar,regular
316474476,landuse,military,regular
316474477,name,Teatro José de Alencar,regular
316474477,source,Revista O Povo.,regular
316474477,amenity,theatre,regular
316474477,building,yes,regular
316474477,operator,Governo do Estado,regular
316474477,wheelchair,yes,regular
316474477,street,Rua Liberato Barroso,addr
316474477,description,Tombamento Federal de 1987. As obras do teatro começou em 1908 a inauguração foi em 1910.,regular
316474478,name,Hospital Instituto José Frota IJF,regular
316474478,phone,+55 85 32555000,regular
316474478,amenity,hospital,regular
316474478,building,yes,regular
316474478,operator,Secretaria Municipal da Saúde,regular
316474478,city,Fortaleza,addr
316474478,street,Rua Barão do Rio Branco,addr
316474478,suburb,Centro,addr
316474478,housenumber,1816,addr
316475253,landuse,military,regular
316475254,leisure,park,regular
316475256,name,Rua Professor Jacinto Botelho,regular
316475256,highway,residential,regular
316475256,surface,asphalt,regular
316476487,name,Igreja São João do Tauape,regular
316476487,amenity,place_of_worship,regular
316476487,building,yes,regular
316476487,religion,christian,regular
316476488,area,yes,regular
316476488,name,Praça Manuel Dias Branco,regular
316476488,highway,pedestrian,regular
316476488,leisure,park,regular
316476491,waterway,stream,regular
316476493,waterway,stream,regular
316476494,name,Canal do Tauape,regular
316476494,width,20,regular
316476494,waterway,canal,regular
316476497,name,Riacho Pajeú,regular
316476497,width,5,regular
316476497,waterway,stream,regular
316476500,name,Riacho Pajeú,regular
316476500,width,5,regular
316476500,waterway,stream,regular
316476502,name,Riacho Pajeú,regular
316476502,width,5,regular
316476502,waterway,canal,regular
316476503,name,Riacho Pajeú,regular
316476503,width,5,regular
316476503,waterway,canal,regular
316476504,name,Riacho Pajeú,regular
316476504,width,5,regular
316476504,waterway,stream,regular
316476505,name,Riacho Pajeú,regular
316476505,width,5,regular
316476505,waterway,stream,regular
316476508,name,Riacho Pajeú,regular
316476508,width,5,regular
316476508,waterway,canal,regular
316476510,name,Riacho Pajeú,regular
316476510,width,5,regular
316476510,waterway,canal,regular
316476511,name,Riacho Pajeú,regular
316476511,layer,-1,regular
316476511,width,5,regular
316476511,tunnel,culvert,regular
316476511,waterway,canal,regular
316476512,width,5,regular
316476512,waterway,canal,regular
316476513,name,Riacho Pajeú,regular
316476513,width,5,regular
316476513,waterway,canal,regular
316476913,amenity,place_of_worship,regular
316476913,building,yes,regular
316476913,religion,christian,regular
316476914,name,Jornal O Povo,regular
316476914,building,commercial,regular
316476915,leisure,park,regular
316476916,waterway,stream,regular
316476917,waterway,stream,regular
316476918,waterway,stream,regular
316477046,name,Hospital Regional Unimed Fortaleza,regular
316477046,amenity,hospital,regular
316477046,operator,Unimed,regular
316477046,city,Fortaleza,addr
316477046,street,Avenida Visconde do Rio Branco,addr
316477046,suburb,São João do Tauape,addr
316477046,housenumber,4000,addr
316553044,area,yes,regular
316553044,name,Largo Dom Helder,regular
316553044,source,local knowledge,regular
316553045,name,Hospital e Maternidade Doutora Zilda Arns Neumann,regular
316553045,phone,+55 85 31052229,regular
316553045,amenity,hospital,regular
316553045,website,http://www.fortaleza.ce.gov.br/sms/hospital-da-mulher,regular
316553045,alt_name,Hospital da Mulher,regular
316553045,operator,Secretaria Municipal da Saúde,regular
316553045,city,Fortaleza,addr
316553045,street,Avenida Lineu Machado,addr
316553045,suburb,Jóquei Clube,addr
316553045,housenumber,155,addr
316553046,name,Extra Supermercado (Parangaba),regular
316553046,shop,supermarket,regular
316553046,alt_name,Extra - Parangaba,regular
316553046,building,yes,regular
316553046,city,Fortaleza,addr
316553046,street,Avenida Sen Ferndandes Tavora,addr
316553046,housenumber,44,addr
316553047,amenity,parking,regular
316553047,operator,Extra,regular
316557791,highway,residential,regular
316557792,highway,residential,regular
316557793,highway,residential,regular
316557795,highway,residential,regular
316557796,highway,residential,regular
316557798,highway,residential,regular
316557800,highway,residential,regular
316557802,highway,residential,regular
316557803,highway,residential,regular
316557803,name,Rua Lisboa,regular
316560078,highway,residential,regular
316560080,highway,residential,regular
316560081,highway,residential,regular
316560083,highway,residential,regular
316560084,highway,residential,regular
316560086,highway,residential,regular
316560087,source,Bing,regular
316560087,highway,residential,regular
316560088,highway,residential,regular
316560090,highway,residential,regular
316560091,highway,residential,regular
316560091,surface,asphalt,regular
316560093,highway,residential,regular
316560094,highway,residential,regular
316560096,highway,residential,regular
316560097,highway,residential,regular
316560099,highway,residential,regular
316560100,highway,residential,regular
316560101,highway,residential,regular
316560103,highway,residential,regular
316560103,surface,asphalt,regular
316560104,access,private,regular
316560104,highway,residential,regular
316560104,surface,asphalt,regular
316560631,highway,residential,regular
316560634,highway,residential,regular
